locale_idlocale,locale_idcity,locale_capital,locale_idcountry,locale_ac,locale_country,locale_uf,locale_city,locale_region,locale_seaside,locale_latitude,locale_longitude,locale_tourist,locale_agricultural,locale_base,weather_id,weather_name,weather_date,weather_dayWeek,weather_dateUpdate,weather_temperature,weather_windVelocity,weather_windDirection,weather_windDirectionDegrees,weather_humidity,weather_condition,weather_pressure,weather_icon,weather_sensation,weather_slugCondition
6556,4264,False,7,BR,Brasil,PR,Guaraqueçaba,S,True,-25.307,-48.329,False,False,cities,6556,Guaraqueçaba,09/09/2026,Quarta-feira,10:24:00,17,3,E,85,95,Nublado,1019,3,19,nublado
6557,1312,False,7,BR,Brasil,PR,Guaratuba,S,True,-25.883,-48.575,False,False,cities,6557,Guaratuba,09/09/2026,Quarta-feira,10:24:00,16,3,E,81,95,Nublado,1018,3,18,nublado
6791,1313,False,7,BR,Brasil,PR,Guaíra,S,False,-24.08,-54.256,False,False,cities,6791,Guaíra,09/09/2026,Quarta-feira,11:09:00,18,5,ENE,70,85,Sol com muitas nuvens,1016,2r,19,sol-com-muitas-nuvens
6558,5610,False,7,BR,Brasil,PR,Herculândia,S,False,-23.261,-53.403,False,False,cities,6558,Herculândia,09/09/2026,Quarta-feira,11:09:00,19,9,ENE,75,86,Nublado,1016,3,19,nublado
6559,2839,False,7,BR,Brasil,PR,Honório Serpa,S,False,-26.141,-52.387,False,False,cities,6559,Honório Serpa,09/09/2026,Quarta-feira,11:09:00,14,2,ENE,60,61,Nublado,1017,3,13,nublado
6560,2646,False,7,BR,Brasil,PR,Ibaiti,S,False,-23.849,-50.188,False,True,cities,6560,Ibaiti,09/09/2026,Quarta-feira,10:24:00,15,7,E,82,69,Chuvoso,1018,5,13,chuvoso
6561,2840,False,7,BR,Brasil,PR,Ibema,S,False,-25.106,-53.012,False,False,cities,6561,Ibema,09/09/2026,Quarta-feira,10:24:00,15,7,ENE,62,70,Nublado,1017,3,14,nublado
6562,2629,False,7,BR,Brasil,PR,Ibiaci,S,False,-22.92,-51.026,False,False,cities,6562,Ibiaci,09/09/2026,Quarta-feira,10:24:00,18,6,E,90,83,Chuvoso,1017,5,19,chuvoso
6563,1314,False,7,BR,Brasil,PR,Ibiporã,S,False,-23.269,-51.048,False,False,cities,6563,Ibiporã,09/09/2026,Quarta-feira,10:24:00,17,7,E,82,80,Chuvoso,1018,5,17,chuvoso
6564,4115,False,7,BR,Brasil,PR,Icaraíma,S,False,-23.396,-53.614,False,True,cities,6564,Icaraíma,09/09/2026,Quarta-feira,11:09:00,18,9,ENE,75,85,Sol com muitas nuvens,1016,2r,18,sol-com-muitas-nuvens
6565,2841,False,7,BR,Brasil,PR,Iguaraçu,S,False,-23.197,-51.828,False,False,cities,6565,Iguaraçu,09/09/2026,Quarta-feira,10:24:00,18,12,E,79,77,Chuvoso,1017,5,17,chuvoso
6566,4265,False,7,BR,Brasil,PR,Iguatu,S,False,-24.644,-53.135,False,False,cities,6566,Iguatu,09/09/2026,Quarta-feira,10:24:00,19,9,ENE,66,82,Nublado,1017,3,19,nublado
6567,766,False,7,BR,Brasil,PR,Ilha do Mel,S,True,-25.45,-48.25,False,False,cities,6567,Ilha do Mel,09/09/2026,Quarta-feira,10:24:00,17,3,E,85,95,Nublado,1019,3,18,nublado
6568,4787,False,7,BR,Brasil,PR,Ilha do Sol,S,False,-25.583,-53.817,False,False,cities,6568,Ilha do Sol,09/09/2026,Quarta-feira,10:24:00,18,5,ENE,61,77,Nublado,1016,3,18,nublado
6569,4266,False,7,BR,Brasil,PR,Imbaú,S,False,-24.445,-50.761,False,False,cities,6569,Imbaú,09/09/2026,Quarta-feira,10:24:00,16,5,ENE,73,72,Nublado,1019,3,16,nublado
6570,2842,False,7,BR,Brasil,PR,Imbituva,S,False,-25.23,-50.604,False,True,cities,6570,Imbituva,09/09/2026,Quarta-feira,11:09:00,15,1,ENE,69,69,Nublado,1018,3,15,nublado
3240,3486,False,7,BR,Brasil,PR,Inajá,S,False,-22.749,-52.198,False,False,cities,3240,Inajá,09/09/2026,Quarta-feira,11:09:00,18,10,E,82,84,Chuvoso,1017,5,18,chuvoso
6572,4137,False,7,BR,Brasil,PR,Indianópolis,S,False,-23.476,-52.696,False,False,cities,6572,Indianópolis,09/09/2026,Quarta-feira,10:24:00,19,11,ENE,75,82,Nublado,1016,3,19,nublado
6571,4194,False,7,BR,Brasil,PR,Inácio Martins,S,False,-25.571,-51.079,False,False,cities,6571,Inácio Martins,09/09/2026,Quarta-feira,10:24:00,15,2,ENE,63,68,Nublado,1019,3,14,nublado
6573,2843,False,7,BR,Brasil,PR,Ipiranga,S,False,-25.024,-50.584,False,False,cities,6573,Ipiranga,09/09/2026,Quarta-feira,11:09:00,16,2,ENE,70,70,Nublado,1018,3,16,nublado
6574,1315,False,7,BR,Brasil,PR,Iporã,S,False,-24.003,-53.704,False,False,cities,6574,Iporã,09/09/2026,Quarta-feira,10:24:00,18,8,ENE,71,83,Sol com muitas nuvens,1016,2r,18,sol-com-muitas-nuvens
6575,2844,False,7,BR,Brasil,PR,Iracema do Oeste,S,False,-24.428,-53.355,False,False,cities,6575,Iracema do Oeste,09/09/2026,Quarta-feira,10:24:00,19,10,ENE,67,80,Nublado,1017,3,18,nublado
6576,4267,False,7,BR,Brasil,PR,Iretama,S,False,-24.424,-52.106,False,False,cities,6576,Iretama,09/09/2026,Quarta-feira,10:24:00,16,5,ENE,67,75,Nublado,1018,3,16,nublado
3238,3476,False,7,BR,Brasil,PR,Itaguajé,S,False,-22.618,-51.966,False,False,cities,3238,Itaguajé,09/09/2026,Quarta-feira,10:24:00,19,9,E,90,85,Chuvoso,1017,5,19,chuvoso
6577,2845,False,7,BR,Brasil,PR,Itaipulândia,S,False,-25.137,-54.302,False,False,cities,6577,Itaipulândia,09/09/2026,Quarta-feira,10:24:00,18,7,ENE,64,81,Nublado,1015,3,18,nublado
6578,2846,False,7,BR,Brasil,PR,Itambaracá,S,False,-23.018,-50.406,False,True,cities,6578,Itambaracá,09/09/2026,Quarta-feira,10:24:00,18,6,E,90,83,Chuvoso,1018,5,18,chuvoso
6579,2847,False,7,BR,Brasil,PR,Itambé,S,False,-23.661,-51.99,False,False,cities,6579,Itambé,09/09/2026,Quarta-feira,10:24:00,19,14,ENE,75,80,Nublado,1017,3,17,nublado
6580,2848,False,7,BR,Brasil,PR,Itapejara d'Oeste,S,False,-25.965,-52.816,False,False,cities,6580,Itapejara d'Oeste,09/09/2026,Quarta-feira,10:24:00,16,2,ENE,59,71,Nublado,1017,3,16,nublado
6581,4268,False,7,BR,Brasil,PR,Itaperuçu,S,False,-25.22,-49.348,False,False,cities,6581,Itaperuçu,09/09/2026,Quarta-feira,10:24:00,14,4,E,79,66,Chuvoso,1019,5,12,chuvoso
6582,4269,False,7,BR,Brasil,PR,Itaúna do Sul,S,False,-22.731,-52.887,False,False,cities,6582,Itaúna do Sul,09/09/2026,Quarta-feira,10:24:00,19,9,E,81,86,Nublado,1016,3,20,nublado
6583,1316,False,7,BR,Brasil,PR,Ivaiporã,S,False,-24.248,-51.685,False,True,cities,6583,Ivaiporã,09/09/2026,Quarta-feira,11:09:00,16,6,ENE,70,75,Nublado,1018,3,15,nublado
6586,2849,False,7,BR,Brasil,PR,Ivatuba,S,False,-23.619,-52.221,False,False,cities,6586,Ivatuba,09/09/2026,Quarta-feira,10:24:00,19,14,ENE,74,83,Nublado,1017,3,18,nublado
6585,4270,False,7,BR,Brasil,PR,Ivaté,S,False,-23.409,-53.369,False,False,cities,6585,Ivaté,09/09/2026,Quarta-feira,10:24:00,19,9,ENE,75,84,Nublado,1016,3,19,nublado
6584,275,False,7,BR,Brasil,PR,Ivaí,S,False,-25.011,-50.859,False,True,cities,6584,Ivaí,09/09/2026,Quarta-feira,10:24:00,16,2,ENE,67,69,Nublado,1018,3,15,nublado
6587,2647,False,7,BR,Brasil,PR,Jaboti,S,False,-23.743,-50.076,False,False,cities,6587,Jaboti,09/09/2026,Quarta-feira,10:24:00,17,7,E,83,77,Chuvoso,1018,5,16,chuvoso
6588,2850,False,7,BR,Brasil,PR,Jaguapitã,S,False,-23.113,-51.532,False,False,cities,6588,Jaguapitã,09/09/2026,Quarta-feira,10:24:00,18,9,E,81,76,Chuvoso,1018,5,17,chuvoso
6589,2851,False,7,BR,Brasil,PR,Jaguariaíva,S,False,-24.251,-49.706,False,False,cities,6589,Jaguariaíva,09/09/2026,Quarta-feira,11:09:00,17,6,E,82,70,Chuvoso,1019,5,16,chuvoso
6590,1625,False,7,BR,Brasil,PR,Jandaia do Sul,S,False,-23.603,-51.643,False,False,cities,6590,Jandaia do Sul,09/09/2026,Quarta-feira,10:24:00,17,11,ENE,76,74,Nublado,1018,3,16,nublado
6591,2852,False,7,BR,Brasil,PR,Janiópolis,S,False,-24.142,-52.782,False,False,cities,6591,Janiópolis,09/09/2026,Quarta-feira,10:24:00,17,10,ENE,69,75,Nublado,1017,3,16,nublado
6592,2648,False,7,BR,Brasil,PR,Japira,S,False,-23.813,-50.139,False,False,cities,6592,Japira,09/09/2026,Quarta-feira,10:24:00,15,7,E,82,69,Chuvoso,1018,5,13,chuvoso
6593,2853,False,7,BR,Brasil,PR,Japurá,S,False,-23.47,-52.553,False,False,cities,6593,Japurá,09/09/2026,Quarta-feira,10:24:00,19,11,ENE,75,82,Nublado,1017,3,19,nublado
6594,4195,False,7,BR,Brasil,PR,Jardim Alegre,S,False,-24.179,-51.692,False,True,cities,6594,Jardim Alegre,09/09/2026,Quarta-feira,11:09:00,16,7,ENE,71,75,Nublado,1018,3,15,nublado
3241,3487,False,7,BR,Brasil,PR,Jardim Olinda,S,False,-22.55,-52.036,False,False,cities,3241,Jardim Olinda,09/09/2026,Quarta-feira,10:24:00,19,9,E,90,86,Chuvoso,1017,5,20,chuvoso
6595,2854,False,7,BR,Brasil,PR,Jataizinho,S,False,-23.254,-50.98,False,True,cities,6595,Jataizinho,09/09/2026,Quarta-feira,10:24:00,18,7,E,82,81,Chuvoso,1018,5,18,chuvoso
6596,2855,False,7,BR,Brasil,PR,Jesuítas,S,False,-24.385,-53.388,False,False,cities,6596,Jesuítas,09/09/2026,Quarta-feira,11:09:00,19,9,ENE,68,81,Nublado,1017,3,19,nublado
3216,3423,False,7,BR,Brasil,PR,Joaquim Távora,S,False,-23.499,-49.905,False,False,cities,3216,Joaquim Távora,09/09/2026,Quarta-feira,11:09:00,17,6,E,90,77,Chuvoso,1018,5,17,chuvoso
6597,4271,False,7,BR,Brasil,PR,Jundiaí do Sul,S,False,-23.437,-50.248,False,False,cities,6597,Jundiaí do Sul,09/09/2026,Quarta-feira,10:24:00,17,6,E,90,78,Chuvoso,1018,5,17,chuvoso
6598,2856,False,7,BR,Brasil,PR,Juranda,S,False,-24.42,-52.843,False,False,cities,6598,Juranda,09/09/2026,Quarta-feira,10:24:00,17,9,ENE,67,76,Nublado,1017,3,17,nublado
6599,2857,False,7,BR,Brasil,PR,Jussara,S,False,-23.621,-52.469,False,False,cities,6599,Jussara,09/09/2026,Quarta-feira,11:09:00,19,12,ENE,74,82,Nublado,1017,3,18,nublado
6600,2858,False,7,BR,Brasil,PR,Kaloré,S,False,-23.817,-51.668,False,False,cities,6600,Kaloré,09/09/2026,Quarta-feira,10:24:00,18,10,ENE,73,79,Nublado,1017,3,17,nublado
6601,6815,False,7,BR,Brasil,PR,Lagoinha de Cima,S,False,-24.333,-50.617,False,False,cities,6601,Lagoinha de Cima,09/09/2026,Quarta-feira,10:24:00,17,6,ENE,76,73,Nublado,1019,3,16,nublado
6602,1317,False,7,BR,Brasil,PR,Lapa,S,False,-25.77,-49.716,False,True,cities,6602,Lapa,09/09/2026,Quarta-feira,10:24:00,14,2,ENE,74,68,Nublado,1019,3,13,nublado
6603,4272,False,7,BR,Brasil,PR,Laranjal,S,False,-24.887,-52.469,False,True,cities,6603,Laranjal,09/09/2026,Quarta-feira,11:09:00,16,5,ENE,64,75,Nublado,1017,3,15,nublado
6604,1574,False,7,BR,Brasil,PR,Laranjeiras do Sul,S,False,-25.408,-52.416,False,False,cities,6604,Laranjeiras do Sul,09/09/2026,Quarta-feira,10:24:00,15,3,WNW,301,68,Nublado,1013,3,15,nublado
6605,2859,False,7,BR,Brasil,PR,Leópolis,S,False,-23.08,-50.751,False,False,cities,6605,Leópolis,09/09/2026,Quarta-feira,11:09:00,17,6,E,90,80,Chuvoso,1018,5,17,chuvoso
6606,4273,False,7,BR,Brasil,PR,Lidianópolis,S,False,-24.109,-51.652,False,False,cities,6606,Lidianópolis,09/09/2026,Quarta-feira,10:24:00,16,7,ENE,71,75,Nublado,1018,3,15,nublado
6607,4274,False,7,BR,Brasil,PR,Lindoeste,S,False,-25.26,-53.576,False,False,cities,6607,Lindoeste,09/09/2026,Quarta-feira,11:09:00,17,9,ENE,63,70,Nublado,1016,3,16,nublado
6608,1626,False,7,BR,Brasil,PR,Loanda,S,False,-22.923,-53.137,False,False,cities,6608,Loanda,09/09/2026,Quarta-feira,11:09:00,19,9,E,79,85,Nublado,1016,3,19,nublado
6609,4206,False,7,BR,Brasil,PR,Lobato,S,False,-23.008,-51.951,False,False,cities,6609,Lobato,09/09/2026,Quarta-feira,10:24:00,18,11,E,81,80,Chuvoso,1017,5,17,chuvoso
6610,2860,False,7,BR,Brasil,PR,Luiziana,S,False,-24.286,-52.276,False,True,cities,6610,Luiziana,09/09/2026,Quarta-feira,10:24:00,16,8,ENE,68,74,Nublado,1018,3,15,nublado
6611,4275,False,7,BR,Brasil,PR,Lunardelli,S,False,-24.079,-51.738,False,False,cities,6611,Lunardelli,09/09/2026,Quarta-feira,10:24:00,16,7,ENE,71,75,Nublado,1018,3,15,nublado
6612,4276,False,7,BR,Brasil,PR,Lupionópolis,S,False,-22.755,-51.657,False,False,cities,6612,Lupionópolis,09/09/2026,Quarta-feira,10:24:00,19,9,E,90,85,Chuvoso,1017,5,19,chuvoso
6613,4277,False,7,BR,Brasil,PR,Mallet,S,False,-25.878,-50.821,False,False,cities,6613,Mallet,09/09/2026,Quarta-feira,10:24:00,13,2,ENE,64,70,Nublado,1019,3,13,nublado
6614,2861,False,7,BR,Brasil,PR,Mamborê,S,False,-24.319,-52.53,False,True,cities,6614,Mamborê,09/09/2026,Quarta-feira,10:24:00,16,8,ENE,67,74,Nublado,1017,3,15,nublado
6616,2630,False,7,BR,Brasil,PR,Mandaguari,S,False,-23.548,-51.671,False,False,cities,6616,Mandaguari,09/09/2026,Quarta-feira,11:09:00,17,11,ENE,77,73,Sol com muitas nuvens,1018,2r,16,sol-com-muitas-nuvens
6615,2862,False,7,BR,Brasil,PR,Mandaguaçu,S,False,-23.347,-52.095,False,False,cities,6615,Mandaguaçu,09/09/2026,Quarta-feira,11:09:00,19,15,ENE,77,80,Sol com muitas nuvens,1017,2r,18,sol-com-muitas-nuvens
3242,3488,False,7,BR,Brasil,PR,Mandiocaba,S,False,-23.083,-52.45,False,False,cities,3242,Mandiocaba,09/09/2026,Quarta-feira,10:24:00,19,11,ENE,78,80,Sol com muitas nuvens,1017,2r,18,sol-com-muitas-nuvens
6617,4278,False,7,BR,Brasil,PR,Mandirituba,S,False,-25.779,-49.326,False,False,cities,6617,Mandirituba,09/09/2026,Quarta-feira,10:24:00,14,3,ENE,76,67,Nublado,1019,3,13,nublado
6618,4279,False,7,BR,Brasil,PR,Manfrinópolis,S,False,-26.144,-53.311,False,False,cities,6618,Manfrinópolis,09/09/2026,Quarta-feira,10:24:00,16,4,ENE,59,68,Nublado,1017,3,16,nublado
6619,2049,False,7,BR,Brasil,PR,Mangueirinha,S,False,-25.941,-52.176,False,True,cities,6619,Mangueirinha,09/09/2026,Quarta-feira,11:09:00,15,2,ENE,60,68,Nublado,1017,3,14,nublado
6620,2863,False,7,BR,Brasil,PR,Manoel Ribas,S,False,-24.516,-51.668,False,False,cities,6620,Manoel Ribas,09/09/2026,Quarta-feira,11:09:00,14,4,ENE,66,69,Nublado,1018,3,13,nublado
6621,6922,False,7,BR,Brasil,PR,Marabá,S,False,-23.753,-52.785,False,False,cities,6621,Marabá,09/09/2026,Quarta-feira,11:09:00,18,10,ENE,73,78,Nublado,1017,3,17,nublado
6622,1609,False,7,BR,Brasil,PR,Marechal Cândido Rondon,S,False,-24.556,-54.057,False,True,cities,6622,Marechal Cândido Rondon,09/09/2026,Quarta-feira,10:24:00,18,4,SSE,160,80,Sol com muitas nuvens,1015,2r,18,sol-com-muitas-nuvens
6623,6876,False,7,BR,Brasil,PR,Margarida,S,False,-24.649,-54.126,False,False,cities,6623,Margarida,09/09/2026,Quarta-feira,11:09:00,18,5,ENE,67,81,Sol com muitas nuvens,1015,2r,19,sol-com-muitas-nuvens
6624,4280,False,7,BR,Brasil,PR,Maria Helena,S,False,-23.616,-53.205,False,False,cities,6624,Maria Helena,09/09/2026,Quarta-feira,10:24:00,19,10,ENE,73,83,Nublado,1016,3,19,nublado
6625,2050,False,7,BR,Brasil,PR,Marialva,S,False,-23.485,-51.792,False,False,cities,6625,Marialva,09/09/2026,Quarta-feira,11:09:00,17,13,ENE,77,74,Sol com muitas nuvens,1017,2r,16,sol-com-muitas-nuvens
6627,4281,False,7,BR,Brasil,PR,Marilena,S,False,-22.736,-53.04,False,False,cities,6627,Marilena,09/09/2026,Quarta-feira,10:24:00,19,9,E,80,86,Nublado,1016,3,20,nublado
3217,3424,False,7,BR,Brasil,PR,Mariluz,S,False,-24.002,-53.146,False,False,cities,3217,Mariluz,09/09/2026,Quarta-feira,11:09:00,19,10,ENE,70,81,Nublado,1017,3,18,nublado
6626,2864,False,7,BR,Brasil,PR,Marilândia do Sul,S,False,-23.745,-51.308,False,True,cities,6626,Marilândia do Sul,09/09/2026,Quarta-feira,10:24:00,17,8,ENE,76,76,Nublado,1018,3,16,nublado
6628,278,False,7,BR,Brasil,PR,Maringá,S,False,-23.425,-51.939,False,False,cities,6628,Maringá,09/09/2026,Quarta-feira,10:24:00,19,14,SW,230,80,Sol com muitas nuvens,1017,2r,18,sol-com-muitas-nuvens
6630,2865,False,7,BR,Brasil,PR,Maripá,S,False,-24.418,-53.83,False,False,cities,6630,Maripá,09/09/2026,Quarta-feira,11:09:00,18,6,ENE,68,80,Sol com muitas nuvens,1016,2r,18,sol-com-muitas-nuvens
6629,2866,False,7,BR,Brasil,PR,Mariópolis,S,False,-26.355,-52.559,False,True,cities,6629,Mariópolis,09/09/2026,Quarta-feira,10:24:00,15,3,ENE,59,62,Nublado,1017,3,14,nublado
6631,2867,False,7,BR,Brasil,PR,Marmeleiro,S,False,-26.149,-53.026,False,False,cities,6631,Marmeleiro,09/09/2026,Quarta-feira,10:24:00,16,3,ENE,58,69,Nublado,1017,3,15,nublado
6633,4282,False,7,BR,Brasil,PR,Marquinho,S,False,-25.113,-52.254,False,False,cities,6633,Marquinho,09/09/2026,Quarta-feira,11:09:00,15,4,ENE,61,69,Nublado,1015,3,14,nublado
6632,6799,False,7,BR,Brasil,PR,Marquês de Abrantes,S,False,-24.983,-48.967,False,False,cities,6632,Marquês de Abrantes,09/09/2026,Quarta-feira,11:09:00,12,3,E,83,67,Nublado,1019,3,10,nublado
6634,4283,False,7,BR,Brasil,PR,Marumbi,S,False,-23.706,-51.639,False,False,cities,6634,Marumbi,09/09/2026,Quarta-feira,10:24:00,17,11,ENE,75,75,Nublado,1017,3,16,nublado
6635,2868,False,7,BR,Brasil,PR,Matelândia,S,False,-25.241,-53.996,False,False,cities,6635,Matelândia,09/09/2026,Quarta-feira,10:24:00,17,8,ENE,63,74,Nublado,1016,3,16,nublado
6636,4284,False,7,BR,Brasil,PR,Matinhos,S,True,-25.817,-48.57,False,False,cities,6636,Matinhos,09/09/2026,Quarta-feira,11:09:00,16,3,E,81,95,Chuvoso,1018,5,18,chuvoso
3256,3524,False,7,BR,Brasil,PR,Mato Rico,S,False,-24.705,-52.146,False,False,cities,3256,Mato Rico,09/09/2026,Quarta-feira,10:24:00,16,4,ENE,64,75,Nublado,1018,3,15,nublado
6637,2869,False,7,BR,Brasil,PR,Mauá da Serra,S,False,-23.901,-51.229,False,True,cities,6637,Mauá da Serra,09/09/2026,Quarta-feira,10:24:00,15,8,ENE,76,66,Nublado,1018,3,14,nublado
6638,1320,False,7,BR,Brasil,PR,Medianeira,S,False,-25.295,-54.094,False,False,cities,6638,Medianeira,09/09/2026,Quarta-feira,11:09:00,18,8,ENE,63,77,Nublado,1016,3,17,nublado
6639,2870,False,7,BR,Brasil,PR,Mercedes,S,False,-24.454,-54.162,False,False,cities,6639,Mercedes,09/09/2026,Quarta-feira,10:24:00,18,4,ENE,68,81,Sol com muitas nuvens,1015,2r,19,sol-com-muitas-nuvens
6640,4285,False,7,BR,Brasil,PR,Mirador,S,False,-23.258,-52.776,False,False,cities,6640,Mirador,09/09/2026,Quarta-feira,10:24:00,20,9,ENE,76,83,Nublado,1016,3,20,nublado
6641,2871,False,7,BR,Brasil,PR,Miraselva,S,False,-22.966,-51.485,False,False,cities,6641,Miraselva,09/09/2026,Quarta-feira,11:09:00,18,8,E,83,78,Chuvoso,1017,5,17,chuvoso
6642,2872,False,7,BR,Brasil,PR,Missal,S,False,-25.1,-54.248,False,False,cities,6642,Missal,09/09/2026,Quarta-feira,10:24:00,17,7,ENE,64,78,Nublado,1015,3,17,nublado
3218,3425,False,7,BR,Brasil,PR,Moreira Sales,S,False,-24.062,-53.007,False,False,cities,3218,Moreira Sales,09/09/2026,Quarta-feira,10:24:00,18,10,ENE,71,79,Nublado,1017,3,18,nublado
6643,3494,False,7,BR,Brasil,PR,Morretes,S,False,-25.477,-48.834,False,False,cities,6643,Morretes,09/09/2026,Quarta-feira,10:24:00,18,3,E,81,93,Nublado,1019,3,20,nublado
6644,4286,False,7,BR,Brasil,PR,Munhoz de Melo,S,False,-23.148,-51.774,False,False,cities,6644,Munhoz de Melo,09/09/2026,Quarta-feira,11:09:00,18,11,E,80,79,Chuvoso,1017,5,17,chuvoso
6645,4287,False,7,BR,Brasil,PR,Nossa Senhora das Graças,S,False,-22.914,-51.794,False,False,cities,6645,Nossa Senhora das Graças,09/09/2026,Quarta-feira,10:24:00,18,10,E,83,81,Chuvoso,1017,5,18,chuvoso
6646,4288,False,7,BR,Brasil,PR,Nova Aliança do Ivaí,S,False,-23.177,-52.602,False,False,cities,6646,Nova Aliança do Ivaí,09/09/2026,Quarta-feira,11:09:00,19,11,ENE,77,83,Nublado,1016,3,19,nublado
6647,2873,False,7,BR,Brasil,PR,Nova América da Colina,S,False,-23.331,-50.718,False,False,cities,6647,Nova América da Colina,09/09/2026,Quarta-feira,10:24:00,17,7,E,83,77,Chuvoso,1018,5,16,chuvoso
6648,2874,False,7,BR,Brasil,PR,Nova Aurora,S,False,-24.529,-53.256,False,True,cities,6648,Nova Aurora,09/09/2026,Quarta-feira,10:24:00,18,10,ENE,66,79,Nublado,1017,3,18,nublado
6649,2875,False,7,BR,Brasil,PR,Nova Cantu,S,False,-24.673,-52.569,False,True,cities,6649,Nova Cantu,09/09/2026,Quarta-feira,10:24:00,16,7,ENE,66,76,Nublado,1017,3,16,nublado
6650,1321,False,7,BR,Brasil,PR,Nova Esperança,S,False,-23.184,-52.205,False,False,cities,6650,Nova Esperança,09/09/2026,Quarta-feira,11:09:00,18,12,E,79,81,Sol com muitas nuvens,1017,2r,18,sol-com-muitas-nuvens
4697,5892,False,7,BR,Brasil,PR,Nova Esperança do Sudoeste,S,False,-25.906,-53.2652,False,True,cities,4697,Nova Esperança do Sudoeste,09/09/2026,Quarta-feira,11:09:00,16,3,ENE,59,69,Nublado,1017,3,16,nublado
6651,2649,False,7,BR,Brasil,PR,Nova Fátima,S,False,-23.432,-50.564,False,False,cities,6651,Nova Fátima,09/09/2026,Quarta-feira,10:24:00,17,6,E,83,77,Chuvoso,1018,5,16,chuvoso
6652,2876,False,7,BR,Brasil,PR,Nova Laranjeiras,S,False,-25.307,-52.541,False,False,cities,6652,Nova Laranjeiras,09/09/2026,Quarta-feira,10:24:00,15,4,ENE,61,69,Nublado,1014,3,14,nublado
6653,2636,False,7,BR,Brasil,PR,Nova Londrina,S,False,-22.766,-52.985,False,False,cities,6653,Nova Londrina,09/09/2026,Quarta-feira,10:24:00,19,9,E,81,86,Nublado,1016,3,20,nublado
6656,4289,False,7,BR,Brasil,PR,Nova Olímpia,S,False,-23.472,-53.089,False,False,cities,6656,Nova Olímpia,09/09/2026,Quarta-feira,11:09:00,19,9,ENE,74,82,Nublado,1016,3,19,nublado
6657,2877,False,7,BR,Brasil,PR,Nova Prata do Iguaçu,S,False,-25.633,-53.347,False,True,cities,6657,Nova Prata do Iguaçu,09/09/2026,Quarta-feira,11:09:00,17,4,ENE,60,74,Sol com muitas nuvens,1017,2r,17,sol-com-muitas-nuvens
6658,2878,False,7,BR,Brasil,PR,Nova Santa Bárbara,S,False,-23.585,-50.585,False,False,cities,6658,Nova Santa Bárbara,09/09/2026,Quarta-feira,10:24:00,16,7,E,81,69,Chuvoso,1018,5,14,chuvoso
6659,2879,False,7,BR,Brasil,PR,Nova Santa Rosa,S,False,-24.466,-53.953,False,False,cities,6659,Nova Santa Rosa,09/09/2026,Quarta-feira,10:24:00,18,5,ENE,68,80,Sol com muitas nuvens,1016,2r,18,sol-com-muitas-nuvens
6660,4290,False,7,BR,Brasil,PR,Nova Tebas,S,False,-24.438,-51.945,False,True,cities,6660,Nova Tebas,09/09/2026,Quarta-feira,11:09:00,16,4,ENE,66,75,Nublado,1018,3,16,nublado
